senator,ticker,transaction_date,type,party,state,industry,sector,IQ_STATE,Committee Code,Rank Within Party,Party Code,Committee Seniority,Committee Period of Service,Committee_Name,Amount,count,SPY_Price,SPY_Price_30,Stock price,Stock price_30,Excess Return,Sus Trade_return,Sus trade_State,Time,Time2,Committee_Rank
"Cassidy, Bill",DIS,12/7/2018,Sale (Partial),Republican,LA,Services-Misc. Amusement & Recreation,Consumer Services,CA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,263.57,252.39,111.98,109.61,-0.02267441,0,0,13,0,7
"Cassidy, Bill",CMCSA,12/7/2018,Sale (Partial),Republican,LA,Television Services,Consumer Services,PA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,263.57,252.39,37.41,35.81,0.000383732,1,0,14,0,7
"Cassidy, Bill",MDT,12/7/2018,Sale (Partial),Republican,LA,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,0,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,263.57,252.39,94.24,88.13,0.025032875,1,0,15,0,7
"Cassidy, Bill",CMCSA,1/25/2019,Purchase,Republican,LA,Television Services,Consumer Services,PA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,265.78,279.14,35.78,38.61,0.028827328,1,0,16,0,7
"Cassidy, Bill",CSCO,1/25/2019,Purchase,Republican,LA,Computer Communications Equipment,Technology,CA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,265.78,279.14,46.13,50.11,0.036010772,1,0,17,0,7
"Cassidy, Bill",XOM,1/25/2019,Purchase,Republican,LA,Integrated oil Companies,Energy,TX,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,265.78,279.14,71.72,78.42,0.043151713,1,0,18,0,7
"Cassidy, Bill",AAPL,1/25/2019,Purchase,Republican,LA,Computer Manufacturing,Technology,CA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,265.78,279.14,39.44,43.2425,0.046145134,1,0,19,0,7
"Cassidy, Bill",MDT,1/25/2019,Purchase,Republican,LA,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,0,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,265.78,279.14,87.02,93.77,0.027301237,1,0,20,0,7
"Cassidy, Bill",NVS,1/25/2019,Purchase,Republican,LA,Major Pharmaceuticals,Health Care,0,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,265.78,279.14,4.33,4.2,-0.080290233,0,0,21,0,7
"Cassidy, Bill",DWDP,1/25/2019,Purchase,Republican,LA,,,NY,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,265.78,279.14,0,0,,0,0,22,0,7
"Cassidy, Bill",DIS,1/25/2019,Purchase,Republican,LA,Services-Misc. Amusement & Recreation,Consumer Services,CA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,265.78,279.14,111.09,115.25,-0.012820023,0,0,23,0,7
"Cassidy, Bill",PPG,1/25/2019,Sale (Full),Republican,LA,Paints/Coatings,Basic Industries,PA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,265.78,279.14,103.5,111.44,-0.023387814,0,0,24,0,7
"Cassidy, Bill",CVS,1/25/2019,Purchase,Republican,LA,Medical/Nursing Services,Health Care,RI,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,265.78,279.14,65.45,61.95,-0.103743074,0,0,25,0,7
"Cassidy, Bill",NVS,4/5/2019,Sale (Partial),Republican,LA,Major Pharmaceuticals,Health Care,0,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,288.57,294.03,4.56,3.98,0.164298177,1,0,26,0,7
"Cassidy, Bill",DD,8/1/2019,Sale (Full),Republican,LA,,,DE,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,294.84,292.45,71.69,67.93,0.04717876,1,0,27,0,7
"Cassidy, Bill",TROW,3/9/2020,Sale (Partial),Republican,LA,Investment Bankers/Brokers/Service,Finance,MD,336,14,200,1,2,Finance,8000.5,1,274.23,274.03,103.64,105.51,-0.018453286,0,0,28,1,1
"Cassidy, Bill",BLK,3/9/2020,Sale (Partial),Republican,LA,Investment Bankers/Brokers/Service,Finance,NY,336,14,200,1,2,Finance,8000.5,1,274.23,274.03,419.01,450.97,-0.071599306,0,0,1,1,1
"Cassidy, Bill",MDT,3/9/2020,Sale (Partial),Republican,LA,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,0,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,274.23,274.03,92.4,99.28,-0.0700288,0,0,1,0,7
"Cassidy, Bill",PG,3/9/2020,Sale (Partial),Republican,LA,Package Goods/Cosmetics,Basic Industries,OH,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,274.23,274.03,116.06,115.1,0.007610726,1,0,2,0,7
"Cassidy, Bill",AMGN,3/9/2020,Sale (Partial),Republican,LA,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,CA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,274.23,274.03,198.37,219.19,-0.095715932,0,0,3,0,7
"Cassidy, Bill",TROW,3/9/2020,Sale (Partial),Republican,LA,Investment Bankers/Brokers/Service,Finance,MD,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,274.23,274.03,103.64,105.51,-0.018453286,0,0,4,0,7
"Cassidy, Bill",MMM,3/9/2020,Purchase,Republican,LA,Medical/Dental Instruments,Health Care,MN,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,274.23,274.03,144.06,148.99,0.034951167,1,0,5,0,7
"Cassidy, Bill",BLK,3/9/2020,Sale (Partial),Republican,LA,Investment Bankers/Brokers/Service,Finance,NY,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,274.23,274.03,419.01,450.97,-0.071599306,0,0,6,0,7
"Cassidy, Bill",VFC,3/9/2020,Purchase,Republican,LA,Apparel,Consumer Non-Durables,CO,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,274.23,274.03,62.39,57.99,-0.069794808,0,0,7,0,7
"Cassidy, Bill",MSFT,3/9/2020,Sale (Partial),Republican,LA,Computer Software: Prepackaged Software,Technology,WA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,274.23,274.03,150.62,165.13,-0.08860001,0,0,8,0,7
"Cassidy, Bill",T,3/9/2020,Sale (Partial),Republican,LA,Telecommunications Equipment,Public Utilities,TX,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,274.23,274.03,34.69,29.89,0.159858979,1,0,9,0,7
"Cassidy, Bill",PSX,3/9/2020,Purchase,Republican,LA,Integrated oil Companies,Energy,TX,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,274.23,274.03,62.09,63.7,0.026659416,1,0,10,0,7
"Cassidy, Bill",DOW,3/9/2020,Purchase,Republican,LA,,,MI,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,274.23,274.03,30.53,34.79,0.140264199,1,0,11,0,7
"Cassidy, Bill",JNJ,3/9/2020,Purchase,Republican,LA,Major Pharmaceuticals,Health Care,NJ,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,274.23,274.03,136.44,143.26,0.050714656,1,0,12,0,7
"Cassidy, Bill",AAPL,3/9/2020,Sale (Partial),Republican,LA,Computer Manufacturing,Technology,CA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,274.23,274.03,66.5425,66.5175,-0.000354006,0,0,13,0,7
"Cassidy, Bill",EMR,3/9/2020,Sale (Partial),Republican,LA,Consumer Electronics/Appliances,Energy,MO,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,274.23,274.03,50.36,52.1,-0.03412716,0,0,14,0,7
"Cassidy, Bill",WMT,3/9/2020,Sale (Partial),Republican,LA,Department/Specialty Retail Stores,Consumer Services,AR,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,274.23,274.03,117.16,121.84,-0.039140878,0,0,15,0,7
"Cassidy, Bill",TROW,7/15/2020,Sale (Full),Republican,LA,Investment Bankers/Brokers/Service,Finance,MD,336,14,200,1,2,Finance,8000.5,1,321.85,336.84,132.06,136.94,0.008865796,1,0,16,1,1
"Cassidy, Bill",TROW,7/15/2020,Sale (Full),Republican,LA,Investment Bankers/Brokers/Service,Finance,MD,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,321.85,336.84,132.06,136.94,0.008865796,1,0,1,0,7
"Cassidy, Bill",PLD,7/15/2020,Purchase,Republican,LA,Real Estate Investment Trusts,Consumer Services,CA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,321.85,336.84,93.74,102.32,0.044955272,1,0,2,0,7
"Cassidy, Bill",CSCO,8/19/2020,Sale (Partial),Republican,LA,Computer Communications Equipment,Technology,CA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,337.23,330.65,41.87,39.81,0.031845596,1,0,3,0,7
"Cassidy, Bill",IBM,8/19/2020,Sale (Partial),Republican,LA,Computer Manufacturing,Technology,NY,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,337.23,330.65,123.84,122.76,-0.011102543,0,0,4,0,7
"Cassidy, Bill",AAPL,8/19/2020,Sale (Partial),Republican,LA,Computer Manufacturing,Technology,CA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,337.23,330.65,115.7075,106.84,0.063097744,1,0,5,0,7
"Cassidy, Bill",SBUX,8/19/2020,Sale (Partial),Republican,LA,Restaurants,Consumer Services,WA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,337.23,330.65,77.63,84.95,-0.106068531,0,0,6,0,7
"Cassidy, Bill",DIS,8/19/2020,Sale (Partial),Republican,LA,Services-Misc. Amusement & Recreation,Consumer Services,CA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,337.23,330.65,127.77,128.63,-0.02658604,0,0,7,0,7
"Cassidy, Bill",LOW,8/19/2020,Sale (Partial),Republican,LA,RETAIL: Building Materials,Consumer Services,NC,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,337.23,330.65,158.28,160.1,-0.031268092,0,0,8,0,7
"Cassidy, Bill",MSFT,8/19/2020,Sale (Partial),Republican,LA,Computer Software: Prepackaged Software,Technology,WA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,337.23,330.65,209.7,200.39,0.026559208,1,0,9,0,7
"Cassidy, Bill",CMCSA,8/19/2020,Sale (Partial),Republican,LA,Television Services,Consumer Services,PA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,337.23,330.65,43.32,45.26,-0.062763652,0,0,10,0,7
"Cassidy, Bill",AAPL,9/11/2020,Sale (Partial),Republican,LA,Computer Manufacturing,Technology,CA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,334.06,346.85,112,116.97,-0.005614798,0,0,11,0,7
"Cassidy, Bill",JPM,11/5/2020,Sale (Full),Republican,LA,Major Banks,Finance,NY,336,14,200,1,2,Finance,8000.5,1,350.24,369.85,104.35,122.34,-0.094027712,0,0,12,1,1
"Cassidy, Bill",BLK,11/5/2020,Sale (Full),Republican,LA,Investment Bankers/Brokers/Service,Finance,NY,336,14,200,1,2,Finance,8000.5,1,350.24,369.85,668.19,703.47,0.002870103,1,0,1,1,1
"Cassidy, Bill",JPM,11/5/2020,Sale (Full),Republican,LA,Major Banks,Finance,NY,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,350.24,369.85,104.35,122.34,-0.094027712,0,0,1,0,7
"Cassidy, Bill",PG,11/5/2020,Sale (Full),Republican,LA,Package Goods/Cosmetics,Basic Industries,OH,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,350.24,369.85,142.38,137.47,0.088738379,1,0,2,0,7
"Cassidy, Bill",IBM,11/5/2020,Sale (Full),Republican,LA,Computer Manufacturing,Technology,NY,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,350.24,369.85,114.77,127.2,-0.044698631,0,0,3,0,7
"Cassidy, Bill",DIS,11/5/2020,Sale (Full),Republican,LA,Services-Misc. Amusement & Recreation,Consumer Services,CA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,350.24,369.85,126.96,154.14,-0.123311708,0,0,4,0,7
"Cassidy, Bill",BLK,11/5/2020,Sale (Full),Republican,LA,Investment Bankers/Brokers/Service,Finance,NY,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,350.24,369.85,668.19,703.47,0.002870103,1,0,5,0,7
"Cassidy, Bill",WMT,11/5/2020,Sale (Full),Republican,LA,Department/Specialty Retail Stores,Consumer Services,AR,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,350.24,369.85,143.47,148.91,0.016489362,1,0,6,0,7
"Cassidy, Bill",UPS,11/5/2020,Sale (Full),Republican,LA,Trucking Freight/Courier Services,Transportation,GA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,350.24,369.85,163.56,167.25,0.030958715,1,0,7,0,7
"Cassidy, Bill",DOW,11/5/2020,Sale (Full),Republican,LA,,,MI,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,350.24,369.85,48.97,55.05,-0.057423555,0,0,8,0,7
"Cassidy, Bill",CMCSA,11/5/2020,Sale (Full),Republican,LA,Television Services,Consumer Services,PA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,350.24,369.85,44.35,51.69,-0.088978892,0,0,9,0,7
"Cassidy, Bill",LOW,11/5/2020,Sale (Full),Republican,LA,RETAIL: Building Materials,Consumer Services,NC,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,350.24,369.85,169.25,150,0.181354829,1,0,10,0,7
"Cassidy, Bill",PLD,11/5/2020,Sale (Full),Republican,LA,Real Estate Investment Trusts,Consumer Services,CA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,350.24,369.85,105.88,98.66,0.126202116,1,0,11,0,7
"Cassidy, Bill",MSFT,11/5/2020,Sale (Full),Republican,LA,Computer Software: Prepackaged Software,Technology,WA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,350.24,369.85,223.29,214.36,0.094680387,1,0,12,0,7
"Cassidy, Bill",CSCO,11/5/2020,Sale (Full),Republican,LA,Computer Communications Equipment,Technology,CA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,350.24,369.85,37.23,44.38,-0.108087112,0,0,13,0,7
"Cassidy, Bill",CVS,11/5/2020,Sale (Full),Republican,LA,Medical/Nursing Services,Health Care,RI,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,350.24,369.85,61.41,74.5,-0.122683203,0,0,14,0,7
"Cassidy, Bill",AAPL,11/5/2020,Sale (Full),Republican,LA,Computer Manufacturing,Technology,CA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,350.24,369.85,119.03,122.25,0.026682027,1,0,15,0,7
"Cassidy, Bill",AMGN,11/5/2020,Sale (Full),Republican,LA,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,CA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,350.24,369.85,231.97,229.21,0.065062855,1,0,16,0,7
"Cassidy, Bill",MDT,11/5/2020,Sale (Full),Republican,LA,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,0,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,350.24,369.85,104.01,113.85,-0.033408017,0,0,17,0,7
"Cassidy, Bill",SBUX,11/5/2020,Sale (Full),Republican,LA,Restaurants,Consumer Services,WA,362,7,200,5,2,"Health, Education, Labor, and Pensions",8000.5,0,350.24,369.85,90.62,102.28,-0.060979287,0,0,18,0,7
"Cornyn, John",AAPL,8/21/2015,Purchase,Republican,TX,Computer Manufacturing,Technology,CA,336,6,200,9,2,Finance,32500.5,0,197.63,195.45,26.44,28.3625,0.083742514,1,0,19,0,1
"Cornyn, John",AAPL,2/1/2017,Sale (Full),Republican,TX,Computer Manufacturing,Technology,CA,336,6,200,9,2,Finance,32500.5,0,227.62,238.42,32.1875,34.945,-0.033611502,0,0,20,0,1
"Cruz, Ted",PAGP,2/3/2015,Purchase,Republican,TX,Oil & Gas Production,Energy,TX,380,6,200,7,2,Rules and Administration,75000.5,0,204.84,210.46,73.97726,75.894597,-0.001518124,0,1,21,0,3
"Cruz, Ted",OKE,2/25/2016,Sale (Partial),Republican,TX,Oil & Gas Production,Public Utilities,OK,380,6,200,7,2,Rules and Administration,32500.5,0,195.54,203.12,21.37,28.68,-0.217563609,0,0,22,0,3
"Cruz, Ted",GS,2/25/2016,Sale (Partial),Republican,TX,Investment Bankers/Brokers/Service,Finance,NY,380,6,200,7,2,Rules and Administration,75000.5,0,195.54,203.12,148.25,153,0.00627209,1,0,23,0,3
"Cruz, Ted",OKE,4/17/2016,Sale (Partial),Republican,TX,Oil & Gas Production,Public Utilities,OK,380,6,200,7,2,Rules and Administration,32500.5,0,207.78,204.8508,31.67,42.02,-0.260610468,0,0,24,0,3
"Cruz, Ted",GS,5/15/2019,Sale (Partial),Republican,TX,Investment Bankers/Brokers/Service,Finance,NY,380,6,200,7,2,Rules and Administration,75000.5,0,285.06,289.26,196.4,191.66,0.039251104,1,0,25,0,3
"Cruz, Ted",PAGP,11/27/2019,Sale (Full),Republican,TX,Oil & Gas Production,Energy,TX,380,6,200,7,2,Rules and Administration,8000.5,0,315.48,322.86,17.83,19.21,-0.04897938,0,1,26,0,3
"Duckworth, Tammy",POT,5/9/2017,Sale (Full),Democrat,IL,,,0,321,8,100,5,2,"Commerce, Science, and Transportation",8000.5,0,239.44,243.78,4.24,4.47,-0.033651202,0,0,27,0,4
"Duckworth, Tammy",CAT,5/10/2017,Sale (Full),Democrat,IL,Construction/Ag Equipment/Trucks,Capital Goods,TX,321,8,100,5,2,"Commerce, Science, and Transportation",8000.5,0,239.87,243.41,100.36,105.92,-0.037949084,0,0,28,0,4
"Duckworth, Tammy",GME,5/10/2017,Sale (Full),Democrat,IL,Electronics Distribution,Consumer Services,TX,321,8,100,5,2,"Commerce, Science, and Transportation",8000.5,0,239.87,243.41,6.2375,5.5025,0.14811901,1,0,29,0,4
"Duckworth, Tammy",CAT,6/5/2017,Sale (Full),Democrat,IL,Construction/Ag Equipment/Trucks,Capital Goods,TX,321,8,100,5,2,"Commerce, Science, and Transportation",8000.5,0,243.99,242.77,105.2,107.49,-0.02632964,0,0,30,0,4
"Duckworth, Tammy",NEE,6/16/2017,Sale (Full),Democrat,IL,Electric Utilities: Central,Public Utilities,FL,321,8,100,5,2,"Commerce, Science, and Transportation",32500.5,0,242.64,245.56,35.71,35.415,0.020220991,1,0,31,0,4
"Duckworth, Tammy",MCD,6/20/2017,Sale (Full),Democrat,IL,Restaurants,Consumer Services,IL,321,8,100,5,2,"Commerce, Science, and Transportation",8000.5,0,243.01,247.1,154.07,154.21,0.01564415,1,1,32,0,4
"Duckworth, Tammy",DVMT,8/23/2017,Sale (Full),Democrat,IL,,,TX,321,8,100,5,2,"Commerce, Science, and Transportation",8000.5,0,244.56,249.44,0,0,,0,0,33,0,4
"Duckworth, Tammy",DWDP,9/1/2017,Exchange,Democrat,IL,,,NY,321,8,100,5,2,"Commerce, Science, and Transportation",8000.5,0,247.84,251.23,0,0,,0,0,34,0,4
"Duckworth, Tammy",INTC,9/15/2017,Sale (Full),Democrat,IL,Semiconductors,Technology,CA,321,8,100,5,2,"Commerce, Science, and Transportation",8000.5,0,249.19,254.95,37,39.67,-0.044712603,0,0,35,0,4
"Duckworth, Tammy",CC,10/10/2017,Sale (Full),Democrat,IL,Industrial Specialties,Industrials,DE,321,8,100,5,2,"Commerce, Science, and Transportation",8000.5,0,254.62,258.17,54.99,51.11,0.089665323,1,0,36,0,4
"Duckworth, Tammy",JNJ,10/17/2017,Sale (Full),Democrat,IL,Major Pharmaceuticals,Health Care,NJ,321,8,100,5,2,"Commerce, Science, and Transportation",8000.5,0,255.47,258.62,140.79,138.87,0.026005913,1,0,37,0,4
"Duckworth, Tammy",ABT,10/18/2017,Sale (Full),Democrat,IL,Major Pharmaceuticals,Health Care,IL,321,8,100,5,2,"Commerce, Science, and Transportation",8000.5,0,255.72,257.86,55.77,55.56,0.012078775,1,1,38,0,4
"Duckworth, Tammy",DWDP,10/23/2017,Sale (Full),Democrat,IL,,,NY,321,8,100,5,2,"Commerce, Science, and Transportation",8000.5,0,256.11,259.76,0,0,,0,0,39,0,4
"Duckworth, Tammy",GS,11/30/2017,Sale (Full),Democrat,IL,Investment Bankers/Brokers/Service,Finance,NY,321,8,100,5,2,"Commerce, Science, and Transportation",8000.5,0,265.01,266.86,247.64,254.76,-0.021015399,0,0,40,0,4
"Duckworth, Tammy",BBL,12/21/2017,Purchase,Democrat,IL,,,0,321,8,100,5,2,"Commerce, Science, and Transportation",8000.5,0,267.58,280.41,205,212,-0.013801936,0,0,41,0,4
"Duckworth, Tammy",WBA,8/7/2018,Sale (Full),Democrat,IL,Medical/Nursing Services,Health Care,IL,321,8,100,5,2,"Commerce, Science, and Transportation",8000.5,0,285.58,288.16,67.05,68.03,-0.00545205,0,1,42,0,4
"Duckworth, Tammy",GE,8/7/2018,Sale (Full),Democrat,IL,Consumer Electronics/Appliances,Energy,MA,321,8,100,5,2,"Commerce, Science, and Transportation",8000.5,0,285.58,288.16,105.28,100.08,0.060911792,1,0,43,0,4
"Duckworth, Tammy",MDLZ,8/7/2018,Sale (Full),Democrat,IL,Packaged Foods,Consumer Non-Durables,IL,321,8,100,5,2,"Commerce, Science, and Transportation",8000.5,0,285.58,288.16,42.94,43.49,-0.003693226,0,1,44,0,4
"Duckworth, Tammy",DIS,4/5/2021,Sale (Full),Democrat,IL,Services-Misc. Amusement & Recreation,Consumer Services,CA,321,8,100,5,2,"Commerce, Science, and Transportation",8000.5,0,406.36,415.75,188.5,181.51,0.061095963,1,0,45,0,4
"Duckworth, Tammy",VZ,4/5/2021,Sale (Full),Democrat,IL,Telecommunications Equipment,Public Utilities,NY,321,8,100,5,2,"Commerce, Science, and Transportation",32500.5,0,406.36,415.75,58.87,58.69,0.025652651,1,0,46,0,4
"Duckworth, Tammy",ITW,4/5/2021,Sale (Partial),Democrat,IL,Industrial Machinery/Components,Technology,IL,321,8,100,5,2,"Commerce, Science, and Transportation",8000.5,0,406.36,415.75,222.3,235.66,-0.034106156,0,1,47,0,4
"Duckworth, Tammy",ITW,4/11/2023,Sale (Full),Democrat,IL,Industrial Machinery/Components,Technology,IL,321,8,100,5,2,"Commerce, Science, and Transportation",32500.5,0,409.72,412.13,230.56,227.9,0.017519455,1,1,48,1,4
"Enzi, Michael B.",KEY,2/10/2016,Sale (Full),Republican,WY,Major Banks,Finance,OH,316,1,200,17,2,Budget,8000.5,0,185.27,202.76,10.52,11.22,0.023871025,1,0,1,0,15
"Enzi, Michael B.",KEY,2/10/2016,Sale (Full),Republican,WY,Major Banks,Finance,OH,336,5,200,5,4,Finance,8000.5,1,185.27,202.76,10.52,11.22,0.023871025,1,0,2,1,1
"Fischer, Deb",CAT,6/23/2022,Sale (Full),Republican,NE,Construction/Ag Equipment/Trucks,Capital Goods,TX,305,11,200,1,2,"Agriculture, Nutrition, and Forestry",75000.5,0,378.06,395.09,178.67,178.62,0.043384027,1,0,1,0,13
"Fischer, Deb",CSCO,6/23/2022,Sale (Full),Republican,NE,Computer Communications Equipment,Technology,CA,305,11,200,1,2,"Agriculture, Nutrition, and Forestry",8000.5,0,378.06,395.09,42.93,44.46,0.008691147,1,0,2,0,13
"Fischer, Deb",KO,6/23/2022,Sale (Full),Republican,NE,Beverages (Production/Distribution),Consumer Non-Durables,GA,305,11,200,1,2,"Agriculture, Nutrition, and Forestry",8000.5,0,378.06,395.09,61.88,61.59,0.047812659,1,0,3,0,13
"Fischer, Deb",LMT,6/23/2022,Sale (Full),Republican,NE,Military/Government/Technical,Capital Goods,MD,305,11,200,1,2,"Agriculture, Nutrition, and Forestry",75000.5,0,378.06,395.09,410.62,394.74,0.083333114,1,0,4,1,13
"Hagerty, Bill",VRM,1/8/2021,Purchase,Republican,TN,Automotive Aftermarket,Consumer Durables,TX,338,11,200,1,2,Foreign Relations,8000.5,0,381.26,387.71,40.74,46.71,0.129621439,1,0,1,0,9
"Hagerty, Bill",LMND,1/8/2021,Sale (Partial),Republican,TN,Property-Casualty Insurers,Finance,NY,338,11,200,1,2,Foreign Relations,8000.5,0,381.26,387.71,160.74,144.82,0.126565713,1,0,2,0,9
